time,open,high,low,close
2024-02-18T11:00:00Z,51826,51846,51702,51838
2024-02-18T12:00:00Z,51840,51876,51553,51567
2024-02-18T13:00:00Z,51574,51696,51554,51626
2024-02-18T14:00:00Z,51652,51945,51646,51896
2024-02-18T15:00:00Z,51873,51883,51746,51791
2024-02-18T16:00:00Z,51789,51835,51683,51790
2024-02-18T17:00:00Z,51806,51876,51803,51859
2024-02-18T18:00:00Z,51851,51851,51663,51805
2024-02-18T19:00:00Z,51814,51881,51722,51780
2024-02-18T20:00:00Z,51770,51795,51612,51794
2024-02-18T21:00:00Z,51795,51926,51768,51876
2024-02-18T22:00:00Z,51875,52393,51839,52242
2024-02-18T23:00:00Z,52262,52358,52005,52130
2024-02-19T00:00:00Z,52155,52428,52128,52194
2024-02-19T01:00:00Z,52196,52199,51925,52100
2024-02-19T02:00:00Z,52114,52225,52104,52155
2024-02-19T03:00:00Z,52154,52173,51995,52083
2024-02-19T04:00:00Z,52082,52231,52021,52105
2024-02-19T05:00:00Z,52122,52157,51997,52150
2024-02-19T06:00:00Z,52148,52465,52148,52396
2024-02-19T07:00:00Z,52375,52496,52327,52407
2024-02-19T08:00:00Z,52406,52417,52083,52112
2024-02-19T09:00:00Z,52124,52368,52119,52276
2024-02-19T10:00:00Z,52274,52453,52154,52368
2024-02-19T11:00:00Z,52363,52435,52289,52348
2024-02-19T12:00:00Z,52348,52465,52247,52279
2024-02-19T13:00:00Z,52307,52383,52132,52164
2024-02-19T14:00:00Z,52162,52206,52032,52110
2024-02-19T15:00:00Z,52100,52351,52044,52128
2024-02-19T16:00:00Z,52121,52226,51694,51760
2024-02-19T17:00:00Z,51780,52207,51702,52166
2024-02-19T18:00:00Z,52149,52207,51932,51934
2024-02-19T19:00:00Z,51932,51941,51791,51834
2024-02-19T20:00:00Z,51823,51956,51770,51811
2024-02-19T21:00:00Z,51800,51913,51711,51910
2024-02-19T22:00:00Z,51910,52106,51866,51933
2024-02-19T23:00:00Z,51959,52025,51727,51789
2024-02-20T00:00:00Z,51776,51846,51510,51648
2024-02-20T01:00:00Z,51666,51717,51329,51637
2024-02-20T02:00:00Z,51632,51758,51560,51718
2024-02-20T03:00:00Z,51717,51789,51584,51587
2024-02-20T04:00:00Z,51589,51820,51522,51786
2024-02-20T05:00:00Z,51774,51990,51753,51902
2024-02-20T06:00:00Z,51906,52026,51898,51930
2024-02-20T07:00:00Z,51946,51975,51808,51837
2024-02-20T08:00:00Z,51837,51868,51591,51775
2024-02-20T09:00:00Z,51775,51821,51560,51778
2024-02-20T10:00:00Z,51775,52108,51768,52108
2024-02-20T11:00:00Z,52111,52389,52111,52300
2024-02-20T12:00:00Z,52299,52395,52144,52191
2024-02-20T13:00:00Z,52186,53015,52147,52844
2024-02-20T14:00:00Z,52844,52863,51808,52049
